,Time tweeted,Username,Tweet,Punct_Tweet,Tokenize_Tweet,nonStopWordsTweet,StemmedTweets,LemmantizeTweets
1129,2020-10-21 14:28:15,Iowa Young Republicans,Trump to hold campaign rally in North Carolina as Biden preps for final debate in Delaware https://t.co/AeXnzyCtEu #FoxNews,Trump to hold campaign rally in North Carolina as Biden preps for final debate in Delaware httpstcoAeXnzyCtEu FoxNews,"['trump', 'to', 'hold', 'campaign', 'rally', 'in', 'north', 'carolina', 'as', 'biden', 'preps', 'for', 'final', 'debate', 'in', 'delaware', 'httpstcoaexnzycteu', 'foxnews']","['trump', 'hold', 'campaign', 'rally', 'north', 'carolina', 'biden', 'preps', 'final', 'debate', 'delaware', 'httpstcoaexnzycteu', 'foxnews']","['trump', 'hold', 'campaign', 'ralli', 'north', 'carolina', 'biden', 'prep', 'final', 'debat', 'delawar', 'httpstcoaexnzycteu', 'foxnew']","['trump', 'hold', 'campaign', 'rally', 'north', 'carolina', 'biden', 'prep', 'final', 'debate', 'delaware', 'httpstcoaexnzycteu', 'foxnews']"
1130,2020-10-21 14:28:06,Murf the Surf 🍑,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1131,2020-10-21 14:27:35,Blue Wolverine,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1132,2020-10-21 14:25:46,richardthegladiator,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1133,2020-10-21 14:25:22,WebWolf,"RT @wolfycan333: @JayJack2568 @GOP @Mike_Pence @DNC , Hallejullea will bring back the dead.. . it's a promise of resurrection !

If you bel…","RT wolfycan JayJack GOP MikePence DNC  Hallejullea will bring back the dead  its a promise of resurrection 

If you bel…","['rt', 'wolfycan', 'jayjack', 'gop', 'mikepence', 'dnc', 'hallejullea', 'will', 'bring', 'back', 'the', 'dead', 'its', 'a', 'promise', 'of', 'resurrection', 'if', 'you', 'bel', '']","['rt', 'wolfycan', 'jayjack', 'gop', 'mikepence', 'dnc', 'hallejullea', 'bring', 'back', 'dead', 'promise', 'resurrection', 'bel', '']","['rt', 'wolfycan', 'jayjack', 'gop', 'mikep', 'dnc', 'hallejullea', 'bring', 'back', 'dead', 'promis', 'resurrect', 'bel', '']","['rt', 'wolfycan', 'jayjack', 'gop', 'mikepence', 'dnc', 'hallejullea', 'bring', 'back', 'dead', 'promise', 'resurrection', 'bel', '']"
1134,2020-10-21 14:25:09,WebWolf,"@JayJack2568 @GOP @Mike_Pence @DNC , Hallejullea will bring back the dead.. . it's a promise of resurrection !

If… https://t.co/bBToyvQXqM","JayJack GOP MikePence DNC  Hallejullea will bring back the dead  its a promise of resurrection 

If… httpstcobBToyvQXqM","['jayjack', 'gop', 'mikepence', 'dnc', 'hallejullea', 'will', 'bring', 'back', 'the', 'dead', 'its', 'a', 'promise', 'of', 'resurrection', 'if', 'httpstcobbtoyvqxqm']","['jayjack', 'gop', 'mikepence', 'dnc', 'hallejullea', 'bring', 'back', 'dead', 'promise', 'resurrection', 'httpstcobbtoyvqxqm']","['jayjack', 'gop', 'mikep', 'dnc', 'hallejullea', 'bring', 'back', 'dead', 'promis', 'resurrect', 'httpstcobbtoyvqxqm']","['jayjack', 'gop', 'mikepence', 'dnc', 'hallejullea', 'bring', 'back', 'dead', 'promise', 'resurrection', 'httpstcobbtoyvqxqm']"
1135,2020-10-21 14:24:20,N.K. Zachary🌊 @deenie61,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1136,2020-10-21 14:23:29,Christine Olson🌊❄🍀📷🏃‍♀️,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1137,2020-10-21 14:22:09,シャロン Ishimaru Kaito,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1138,2020-10-21 14:21:59,Urikslargda,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1139,2020-10-21 14:21:16,Rose🌹,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1140,2020-10-21 14:21:06,Brenda Reinhardt 🌊🌊🌊,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1141,2020-10-21 14:20:46,Norm Wright,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1142,2020-10-21 14:20:08,Deb 🌊🌊🌊,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1143,2020-10-21 14:19:55,Dorothy (Dot) Rosenberg,"...during interview about virus, his attacks on Gov. Whitmer &amp; Dr. Fauci, &amp; his rally numbers - Trump stormed out o… https://t.co/dzx5aE0yvs",during interview about virus his attacks on Gov Whitmer amp Dr Fauci amp his rally numbers  Trump stormed out o… httpstcodzxaEyvs,"['during', 'interview', 'about', 'virus', 'his', 'attacks', 'on', 'gov', 'whitmer', 'amp', 'dr', 'fauci', 'amp', 'his', 'rally', 'numbers', 'trump', 'stormed', 'out', 'o', 'httpstcodzxaeyvs']","['interview', 'virus', 'attacks', 'gov', 'whitmer', 'amp', 'dr', 'fauci', 'amp', 'rally', 'numbers', 'trump', 'stormed', 'httpstcodzxaeyvs']","['interview', 'viru', 'attack', 'gov', 'whitmer', 'amp', 'dr', 'fauci', 'amp', 'ralli', 'number', 'trump', 'storm', 'httpstcodzxaeyv']","['interview', 'virus', 'attack', 'gov', 'whitmer', 'amp', 'dr', 'fauci', 'amp', 'rally', 'number', 'trump', 'stormed', 'httpstcodzxaeyvs']"
1144,2020-10-21 14:19:29,Pamela,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1145,2020-10-21 14:18:59,🌊*WIND*🌊 #Resist & *Fight back*🌊,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1146,2020-10-21 14:18:49,Sharon #TeamPelosi,"RT @HonorDecency: I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and peopl…",RT HonorDecency I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and peopl…,"['rt', 'honordecency', 'i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']","['rt', 'honordec', 'rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'peopl', '']","['rt', 'honordecency', 'remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'peopl', '']"
1147,2020-10-21 14:18:40,Lolo,@realDonaldTrump Biden/Harris are bad for America!! Period! Trump/Pence 202 💯❗️🇺🇸💪MAGA! ❤️,realDonaldTrump BidenHarris are bad for America Period TrumpPence  💯❗️🇺🇸💪MAGA ❤️,"['realdonaldtrump', 'bidenharris', 'are', 'bad', 'for', 'america', 'period', 'trumppence', 'maga', '']","['realdonaldtrump', 'bidenharris', 'bad', 'america', 'period', 'trumppence', 'maga', '']","['realdonaldtrump', 'bidenharri', 'bad', 'america', 'period', 'trumppenc', 'maga', '']","['realdonaldtrump', 'bidenharris', 'bad', 'america', 'period', 'trumppence', 'maga', '']"
1148,2020-10-21 14:18:15,Adeline (Recognize Trumpism as cult worship),"I remember waking up in the morning to MY life, not wondering what cruelty Trump-Pence have released on the USA and… https://t.co/qelwS1Ce2O",I remember waking up in the morning to MY life not wondering what cruelty TrumpPence have released on the USA and… httpstcoqelwSCeO,"['i', 'remember', 'waking', 'up', 'in', 'the', 'morning', 'to', 'my', 'life', 'not', 'wondering', 'what', 'cruelty', 'trumppence', 'have', 'released', 'on', 'the', 'usa', 'and', 'httpstcoqelwsceo']","['remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'httpstcoqelwsceo']","['rememb', 'wake', 'morn', 'life', 'wonder', 'cruelti', 'trumppenc', 'releas', 'usa', 'httpstcoqelwsceo']","['remember', 'waking', 'morning', 'life', 'wondering', 'cruelty', 'trumppence', 'released', 'usa', 'httpstcoqelwsceo']"
1149,2020-10-21 14:17:37,Mimi,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1150,2020-10-21 14:15:08,Jeff,Nothing for nothing went to vote today in Massachusetts why is Biden Harris up at the top on the ballot and Trump p… https://t.co/Prj7EPadIU,Nothing for nothing went to vote today in Massachusetts why is Biden Harris up at the top on the ballot and Trump p… httpstcoPrjEPadIU,"['nothing', 'for', 'nothing', 'went', 'to', 'vote', 'today', 'in', 'massachusetts', 'why', 'is', 'biden', 'harris', 'up', 'at', 'the', 'top', 'on', 'the', 'ballot', 'and', 'trump', 'p', 'httpstcoprjepadiu']","['nothing', 'nothing', 'went', 'vote', 'today', 'massachusetts', 'biden', 'harris', 'top', 'ballot', 'trump', 'p', 'httpstcoprjepadiu']","['noth', 'noth', 'went', 'vote', 'today', 'massachusett', 'biden', 'harri', 'top', 'ballot', 'trump', 'p', 'httpstcoprjepadiu']","['nothing', 'nothing', 'went', 'vote', 'today', 'massachusetts', 'biden', 'harris', 'top', 'ballot', 'trump', 'p', 'httpstcoprjepadiu']"
1151,2020-10-21 14:14:51,Keith H,"With the Biden-Harris emphasis on climate &amp; socialist policies, the greatness of America; Liberty to work and succe… https://t.co/5WiRV838qt",With the BidenHarris emphasis on climate amp socialist policies the greatness of America Liberty to work and succe… httpstcoWiRVqt,"['with', 'the', 'bidenharris', 'emphasis', 'on', 'climate', 'amp', 'socialist', 'policies', 'the', 'greatness', 'of', 'america', 'liberty', 'to', 'work', 'and', 'succe', 'httpstcowirvqt']","['bidenharris', 'emphasis', 'climate', 'amp', 'socialist', 'policies', 'greatness', 'america', 'liberty', 'work', 'succe', 'httpstcowirvqt']","['bidenharri', 'emphasi', 'climat', 'amp', 'socialist', 'polici', 'great', 'america', 'liberti', 'work', 'succ', 'httpstcowirvqt']","['bidenharris', 'emphasis', 'climate', 'amp', 'socialist', 'policy', 'greatness', 'america', 'liberty', 'work', 'succe', 'httpstcowirvqt']"
1152,2020-10-21 14:14:27,Pythia Peay,"I’m attending Virginia Victory’s event, “Arlington/Alexandria Get Out the Vote Phonebank”–sign up now to join me!… https://t.co/vttbUwQBEU",I’m attending Virginia Victory’s event “ArlingtonAlexandria Get Out the Vote Phonebank”–sign up now to join me… httpstcovttbUwQBEU,"['i', 'm', 'attending', 'virginia', 'victory', 's', 'event', 'arlingtonalexandria', 'get', 'out', 'the', 'vote', 'phonebank', 'sign', 'up', 'now', 'to', 'join', 'me', 'httpstcovttbuwqbeu']","['attending', 'virginia', 'victory', 'event', 'arlingtonalexandria', 'get', 'vote', 'phonebank', 'sign', 'join', 'httpstcovttbuwqbeu']","['attend', 'virginia', 'victori', 'event', 'arlingtonalexandria', 'get', 'vote', 'phonebank', 'sign', 'join', 'httpstcovttbuwqbeu']","['attending', 'virginia', 'victory', 'event', 'arlingtonalexandria', 'get', 'vote', 'phonebank', 'sign', 'join', 'httpstcovttbuwqbeu']"
1153,2020-10-21 14:10:31,Kevin Joseph Kelly,@USJewishDems Trumps base are anti Semitic qanan and white supremacists racism is wrong and Nazism is wrong and let… https://t.co/syFhgM7San,USJewishDems Trumps base are anti Semitic qanan and white supremacists racism is wrong and Nazism is wrong and let… httpstcosyFhgMSan,"['usjewishdems', 'trumps', 'base', 'are', 'anti', 'semitic', 'qanan', 'and', 'white', 'supremacists', 'racism', 'is', 'wrong', 'and', 'nazism', 'is', 'wrong', 'and', 'let', 'httpstcosyfhgmsan']","['usjewishdems', 'trumps', 'base', 'anti', 'semitic', 'qanan', 'white', 'supremacists', 'racism', 'wrong', 'nazism', 'wrong', 'let', 'httpstcosyfhgmsan']","['usjewishdem', 'trump', 'base', 'anti', 'semit', 'qanan', 'white', 'supremacist', 'racism', 'wrong', 'nazism', 'wrong', 'let', 'httpstcosyfhgmsan']","['usjewishdems', 'trump', 'base', 'anti', 'semitic', 'qanan', 'white', 'supremacist', 'racism', 'wrong', 'nazism', 'wrong', 'let', 'httpstcosyfhgmsan']"
1154,2020-10-21 14:09:48,nettie-is-team-Xarah,Some assholes with white pillowcases over there heads went around and replaced all the Biden/Harris signs with Trum… https://t.co/B9Bi1ndt4n,Some assholes with white pillowcases over there heads went around and replaced all the BidenHarris signs with Trum… httpstcoBBindtn,"['some', 'assholes', 'with', 'white', 'pillowcases', 'over', 'there', 'heads', 'went', 'around', 'and', 'replaced', 'all', 'the', 'bidenharris', 'signs', 'with', 'trum', 'httpstcobbindtn']","['assholes', 'white', 'pillowcases', 'heads', 'went', 'around', 'replaced', 'bidenharris', 'signs', 'trum', 'httpstcobbindtn']","['asshol', 'white', 'pillowcas', 'head', 'went', 'around', 'replac', 'bidenharri', 'sign', 'trum', 'httpstcobbindtn']","['asshole', 'white', 'pillowcase', 'head', 'went', 'around', 'replaced', 'bidenharris', 'sign', 'trum', 'httpstcobbindtn']"
1155,2020-10-21 14:09:12,Maryangelyn,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1156,2020-10-21 14:09:03,Wanda,"RT @AlphonsoVM: #POTUS Trump abruptly ends '60 Minutes' interview before taping joint appearance with US VP Pence.
Joe Biden &amp; California S…","RT AlphonsoVM POTUS Trump abruptly ends  Minutes interview before taping joint appearance with US VP Pence
Joe Biden amp California S…","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'ends', 'minutes', 'interview', 'before', 'taping', 'joint', 'appearance', 'with', 'us', 'vp', 'pence', 'joe', 'biden', 'amp', 'california', 's', '']","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'ends', 'minutes', 'interview', 'taping', 'joint', 'appearance', 'us', 'vp', 'pence', 'joe', 'biden', 'amp', 'california', '']","['rt', 'alphonsovm', 'potu', 'trump', 'abruptli', 'end', 'minut', 'interview', 'tape', 'joint', 'appear', 'us', 'vp', 'penc', 'joe', 'biden', 'amp', 'california', '']","['rt', 'alphonsovm', 'potus', 'trump', 'abruptly', 'end', 'minute', 'interview', 'taping', 'joint', 'appearance', 'u', 'vp', 'penny', 'joe', 'biden', 'amp', 'california', '']"
1157,2020-10-21 14:07:57,Strain Asylum,RT @kaitlancollins: Biden and Harris were also interviewed by 60 Minutes &amp; all are scheduled to appear in the same program. While Biden and…,RT kaitlancollins Biden and Harris were also interviewed by  Minutes amp all are scheduled to appear in the same program While Biden and…,"['rt', 'kaitlancollins', 'biden', 'and', 'harris', 'were', 'also', 'interviewed', 'by', 'minutes', 'amp', 'all', 'are', 'scheduled', 'to', 'appear', 'in', 'the', 'same', 'program', 'while', 'biden', 'and', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minutes', 'amp', 'scheduled', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollin', 'biden', 'harri', 'also', 'interview', 'minut', 'amp', 'schedul', 'appear', 'program', 'biden', '']","['rt', 'kaitlancollins', 'biden', 'harris', 'also', 'interviewed', 'minute', 'amp', 'scheduled', 'appear', 'program', 'biden', '']"
1158,2020-10-21 14:07:01,Harmony,One of the best breakdowns I've seen of  what our country would look like under Biden/Harris vs Trump/Pence.  VOTE!… https://t.co/NiBdoVH3wU,One of the best breakdowns Ive seen of  what our country would look like under BidenHarris vs TrumpPence  VOTE… httpstcoNiBdoVHwU,"['one', 'of', 'the', 'best', 'breakdowns', 'ive', 'seen', 'of', 'what', 'our', 'country', 'would', 'look', 'like', 'under', 'bidenharris', 'vs', 'trumppence', 'vote', 'httpstconibdovhwu']","['one', 'best', 'breakdowns', 'ive', 'seen', 'country', 'would', 'look', 'like', 'bidenharris', 'vs', 'trumppence', 'vote', 'httpstconibdovhwu']","['one', 'best', 'breakdown', 'ive', 'seen', 'countri', 'would', 'look', 'like', 'bidenharri', 'vs', 'trumppenc', 'vote', 'httpstconibdovhwu']","['one', 'best', 'breakdown', 'ive', 'seen', 'country', 'would', 'look', 'like', 'bidenharris', 'v', 'trumppence', 'vote', 'httpstconibdovhwu']"
